jugador_id;temporada;fecha_partido;jornada;minutos;goles;asistencias;tiros;pases_completados;entradas;intercepciones;amarilla;roja;xg;xa
57;2023/24;2024-02-13;29;76;0;0;2;54;3;0;0;0;0,28770213907501047;0,43290278478140276
57;2023/24;2024-02-27;31;73;0;0;2;57;1;1;0;0;0,0;0,25954022155517176
57;2023/24;2024-03-05;32;81;0;0;0;43;1;1;0;0;0,3180675694271391;0,487596382729526
57;2023/24;2024-03-12;33;61;0;0;0;59;2;0;0;0;0,0;0,30326689885091446
57;2023/24;2024-03-19;34;81;0;0;1;39;1;1;0;0;0,2977462427048678;0,5172046749683192
57;2023/24;2024-04-02;36;85;0;0;0;51;2;3;0;0;0,0;0,3096797987517599
57;2023/24;2024-04-16;38;91;0;0;0;40;1;1;0;0;0,3398788259187516;0,14490347030641387
58;2023/24;2023-08-01;1;68;0;0;1;59;3;0;0;0;0,0;0,0
58;2023/24;2023-08-08;2;84;0;0;0;69;1;2;0;0;0,0;0,0375163359228704
58;2023/24;2023-08-15;3;74;0;0;2;80;1;1;0;0;0,5172132608743699;0,3007444284712998
58;2023/24;2023-08-22;4;97;0;0;0;64;3;0;0;0;0,08136998386448742;0,0
58;2023/24;2023-09-05;6;76;0;0;1;69;1;2;0;0;0,0;0,4322398359166264
58;2023/24;2023-09-19;8;92;0;0;0;61;2;0;0;0;0,0;0,8981695481786396
58;2023/24;2023-10-17;12;67;0;0;0;62;0;0;0;0;0,31664676581577766;0,1213734220577567
58;2023/24;2023-10-24;13;67;0;0;1;51;2;2;0;0;0,0;0,43288977361623865
58;2023/24;2023-12-12;20;82;0;0;0;49;1;2;0;0;0,13961666216032853;0,3119714408691864
58;2023/24;2023-12-19;21;91;0;0;2;64;2;1;0;0;0,04799539713400632;0,4536093846298339
58;2023/24;2023-12-26;22;84;0;0;0;73;1;0;1;0;0,3772572218259272;0,4010799556117971
58;2023/24;2024-01-02;23;59;0;1;1;73;1;0;0;0;0,5598751445383361;1,2548611329213843
58;2023/24;2024-01-09;24;102;0;0;1;42;0;2;0;0;0,23690141587497426;0,014934691955144908
58;2023/24;2024-01-23;26;69;0;0;0;68;0;1;0;0;0,37573787833839856;0,12586020563649622
58;2023/24;2024-01-30;27;88;1;0;0;50;0;2;0;0;1,4103157607314065;0,0
58;2023/24;2024-02-06;28;73;0;0;1;64;4;2;0;0;0,2864056625257235;0,0
58;2023/24;2024-02-13;29;50;0;1;0;40;0;1;0;0;0,035742271315869246;0,8888997678125239
58;2023/24;2024-02-20;30;86;0;0;1;47;1;1;0;0;0,0;0,07370498102934561
58;2023/24;2024-02-27;31;81;0;0;1;77;2;1;0;0;0,0;0,8891423870705376
58;2023/24;2024-03-05;32;73;0;0;1;54;1;2;0;0;0,21484328891103074;0,2329896311159308
58;2023/24;2024-03-26;35;79;0;0;1;36;1;1;0;0;0,0;0,27604853840554255
58;2023/24;2024-04-02;36;87;0;0;2;70;1;1;0;0;0,0;0,0
59;2023/24;2023-08-08;2;64;0;0;0;51;2;1;0;0;0,08952610944705452;0,1408472593892337
59;2023/24;2023-08-15;3;68;0;0;0;69;1;1;0;0;0,12124800606347685;0,3701716033661874
59;2023/24;2023-08-22;4;79;0;0;1;55;1;1;0;0;0,0;0,07066665395608457
59;2023/24;2023-08-29;5;87;0;0;0;42;1;0;0;0;0,0;0,011642903381331837
59;2023/24;2023-09-05;6;72;0;1;4;75;2;0;1;0;0,8008939848841805;1,5902258496601145
59;2023/24;2023-09-19;8;84;0;0;2;48;1;1;0;0;0,14872585161053048;0,3531432538934179
59;2023/24;2023-09-26;9;89;0;1;0;78;2;0;0;0;0,0;1,2641531657769427
59;2023/24;2023-10-10;11;67;0;0;0;50;0;2;0;0;0,0;0,46547171008445565
59;2023/24;2023-10-17;12;74;0;0;2;48;2;1;0;0;0,025079140333162143;0,605221606330026
59;2023/24;2023-10-31;14;98;0;0;0;53;2;3;0;0;0,3427706394358068;0,3463893160927145
59;2023/24;2023-11-07;15;86;0;0;1;33;0;2;0;0;0,0;0,0
59;2023/24;2023-11-21;17;80;0;0;1;38;1;0;0;0;0,15736339646924696;0,0
59;2023/24;2023-12-05;19;98;0;0;0;60;2;0;0;0;0,0;0,0
59;2023/24;2023-12-12;20;88;0;0;0;67;1;0;0;0;0,0;0,11825142205545691
59;2023/24;2023-12-26;22;85;0;0;0;55;2;0;0;0;0,0;0,5617092353065971
59;2023/24;2024-01-02;23;79;0;0;0;54;2;0;1;0;0,021235555220576872;0,49815761961603733
59;2023/24;2024-01-23;26;95;0;0;1;48;3;4;0;0;0,0;0,2441752514617512
59;2023/24;2024-01-30;27;83;0;1;2;47;3;2;0;0;0,0;0,9862567147094288
59;2023/24;2024-02-06;28;68;0;0;0;53;2;0;1;0;0,0;0,7841419896820127
59;2023/24;2024-02-20;30;79;0;0;0;37;2;2;0;0;0,0;0,48319683602141145
59;2023/24;2024-03-12;33;80;0;0;0;64;3;0;0;0;0,11204612786458888;0,0
59;2023/24;2024-03-26;35;104;0;0;0;65;4;0;0;0;0,0;0,38704762303536944
59;2023/24;2024-04-02;36;80;0;0;1;77;2;0;0;0;0,0;0,4609322655819832
59;2023/24;2024-04-16;38;72;0;0;2;46;4;0;0;0;0,0;0,6379633553885689
60;2023/24;2023-08-01;1;83;0;0;0;35;0;0;0;0;0,0;0,0
60;2023/24;2023-08-15;3;80;1;0;6;31;2;1;0;0;1,8466980105902433;0,0
60;2023/24;2023-08-22;4;75;1;0;2;38;2;1;0;0;1,2742569190351039;0,02790983511093817
60;2023/24;2023-08-29;5;80;1;0;3;4;0;0;0;0;1,330449733730604;0,0
60;2023/24;2023-09-05;6;83;0;1;2;0;0;0;0;0;0,3203376460876386;1,276824613055099
60;2023/24;2023-09-19;8;92;1;0;3;6;0;0;0;0;0,6114370651997972;0,5304144594594175
60;2023/24;2023-09-26;9;87;0;0;5;0;0;0;0;0;0,3196071974847726;0,2035567087197443
60;2023/24;2023-10-03;10;88;0;0;2;14;1;1;0;0;0,3395367677964741;0,0
60;2023/24;2023-10-10;11;77;0;0;5;17;0;0;0;0;0,7575940854008428;0,0
60;2023/24;2023-10-17;12;95;0;0;2;8;0;2;1;0;0,6776153659236874;0,0
60;2023/24;2023-10-24;13;93;1;0;1;15;1;0;0;0;1,0690588970258657;0,01658898622122279
60;2023/24;2023-10-31;14;92;0;1;3;35;2;2;1;0;0,0;1,3666612823314876
60;2023/24;2023-11-07;15;76;0;0;0;7;3;0;0;0;0,01417548654733066;0,5546798137276013
60;2023/24;2023-11-14;16;89;1;0;3;4;2;0;0;0;1,49955106472289;0,0
60;2023/24;2023-11-21;17;94;1;0;1;20;2;0;0;0;1,3000010589034767;0,0
60;2023/24;2023-11-28;18;85;0;0;3;23;0;1;0;0;0,1594047105153999;0,8872385482322288
60;2023/24;2023-12-05;19;78;0;0;0;44;1;1;0;0;0,0;0,6747232775021669
60;2023/24;2023-12-12;20;84;0;0;4;12;2;0;0;0;0,15796641290249255;0,0
60;2023/24;2023-12-19;21;74;0;0;1;16;0;0;0;0;0,056181156611054224;0,0
60;2023/24;2024-01-02;23;56;0;0;3;8;3;0;0;0;0,15349323220224684;0,3146302650230147
60;2023/24;2024-01-09;24;91;1;0;1;30;1;0;0;0;1,0965241822996161;0,0
60;2023/24;2024-01-16;25;92;0;0;4;9;0;0;0;0;0,3520342559466268;0,0
60;2023/24;2024-01-23;26;90;1;0;5;11;2;0;0;0;1,1295393499804498;0,05689863577575513
60;2023/24;2024-01-30;27;96;0;0;0;15;1;1;0;0;0,0;0,40196616522012574
60;2023/24;2024-02-06;28;87;1;0;3;7;2;0;0;0;1,2253197223289753;0,0
60;2023/24;2024-02-13;29;66;1;0;3;25;0;0;0;0;0,8676668426480056;0,6038344597749474
60;2023/24;2024-02-20;30;74;0;0;5;0;3;0;0;0;0,5350015663044994;0,09698218888670077
60;2023/24;2024-03-12;33;102;1;1;2;8;0;0;1;0;1,1640207659683768;1,3940580302927819
60;2023/24;2024-03-19;34;97;0;0;0;33;0;0;0;0;0,0;0,21236822056915688
60;2023/24;2024-03-26;35;90;0;1;2;18;0;0;0;0;0,0;1,1296418021918748
60;2023/24;2024-04-02;36;85;0;0;3;33;1;1;0;0;0,26630641087002604;0,28015507129622097
60;2023/24;2024-04-09;37;76;1;0;3;31;1;0;0;0;1,419003500350056;0,10832257243583653
61;2023/24;2023-08-08;2;71;0;0;2;67;0;3;1;0;0,017052422010422084;0,8124544056929093
61;2023/24;2023-08-15;3;81;0;0;0;69;3;2;0;0;0,05571362018666428;0,8643576340860439
61;2023/24;2023-08-29;5;83;0;1;2;67;4;2;0;0;0,11843120944253757;1,3327849170710422
61;2023/24;2023-09-12;7;85;0;0;2;45;1;2;0;0;0,0;0,16336425459099457
61;2023/24;2023-09-26;9;104;1;0;0;75;2;3;0;0;0,9551348684063073;0,32075117041503626
61;2023/24;2023-10-03;10;85;0;0;1;55;2;1;0;0;0,0;0,7670631007765724
61;2023/24;2023-10-10;11;80;0;0;1;76;1;1;0;0;0,42529330833152346;0,015444397740799809
61;2023/24;2023-10-17;12;92;0;0;1;84;0;0;0;0;0,0;0,12542505409226296
61;2023/24;2023-10-24;13;87;0;0;1;30;0;2;0;0;0,0;0,29604971487205367
61;2023/24;2023-10-31;14;72;0;0;0;72;3;0;0;0;0,0;0,7224246387996223
61;2023/24;2023-11-14;16;89;1;0;2;75;2;1;0;0;1,203972963559726;0,15575859532218625
61;2023/24;2023-11-21;17;75;0;1;1;52;2;2;0;0;0,31849570847971154;1,5155770670798372
61;2023/24;2023-11-28;18;66;0;0;0;42;2;1;0;0;0,505162992156294;0,8666366772286195
61;2023/24;2023-12-05;19;86;0;0;0;33;3;0;0;0;0,23841157862968984;0,05929512471509711
61;2023/24;2023-12-12;20;98;0;1;1;59;1;3;0;0;0,3716132460936593;1,8077085651106954
61;2023/24;2023-12-19;21;75;1;1;0;62;3;2;0;0;0,5564215937193482;1,6156534556067232
61;2023/24;2024-01-02;23;69;0;0;2;67;1;1;0;0;0,38997676335597187;0,2990538120618334
61;2023/24;2024-01-09;24;88;0;0;0;42;3;1;0;0;0,09579290402557039;0,10633495336942737
61;2023/24;2024-02-06;28;85;0;0;3;50;2;1;0;0;0,32937389382254;0,09797446991341216
61;2023/24;2024-02-20;30;88;0;0;3;35;1;1;0;0;0,6350876862011993;0,3221516680619806
61;2023/24;2024-02-27;31;78;1;0;1;60;0;2;0;0;0,5998811936257518;0,8342162649279599
61;2023/24;2024-03-05;32;82;0;0;1;35;2;2;0;0;0,04927728324524995;0,22338490227082208
61;2023/24;2024-03-12;33;77;0;0;3;53;4;2;0;0;0,5594710464734038;0,02245759759527144
61;2023/24;2024-03-19;34;76;0;0;0;66;1;1;0;0;0,0;0,23088146365689244
61;2023/24;2024-03-26;35;85;0;0;0;57;1;1;0;0;0,0;0,8676222034385189
61;2023/24;2024-04-02;36;84;0;0;2;60;1;2;0;0;0,20007772938801072;0,0
61;2023/24;2024-04-09;37;93;0;0;0;44;2;3;1;0;0,0;0,1797861847154147
62;2023/24;2023-08-01;1;73;0;0;2;13;0;0;0;0;0,0;0,3904445186242949
62;2023/24;2023-08-08;2;91;0;0;2;18;1;0;0;0;0,8919753810522404;0,0
62;2023/24;2023-08-15;3;89;0;1;2;34;0;0;0;0;0,2692007678043833;1,06892709963555
62;2023/24;2023-08-22;4;94;0;0;1;37;0;0;0;0;0,7468212075278774;0,7512547967966758
62;2023/24;2023-09-05;6;70;2;0;3;10;0;0;0;0;1,2571419924256988;0,14351195741818393
62;2023/24;2023-09-12;7;88;1;0;4;22;0;0;0;0;1,9733069377724073;0,0
62;2023/24;2023-09-19;8;78;0;0;1;9;0;0;0;0;0,2723690557026367;0,19151711952066952
62;2023/24;2023-10-03;10;80;1;0;7;12;1;0;0;0;1,8655738158556332;0,46271823166549103
62;2023/24;2023-10-10;11;84;1;0;1;21;1;0;0;0;1,6352380293762625;0,0
62;2023/24;2023-10-17;12;71;0;0;3;45;1;0;0;0;0,13419938577097193;0,0
62;2023/24;2023-10-24;13;102;1;0;5;43;0;0;0;0;1,2568818747152621;0,5092763852286804
62;2023/24;2023-10-31;14;81;0;0;6;14;0;2;0;0;0,8415878822269206;0,2748687353532049
62;2023/24;2023-11-07;15;86;0;0;3;43;1;0;1;0;0,16800076134447975;0,1270149655435325
62;2023/24;2023-11-21;17;69;0;1;4;0;1;0;0;0;0,653566931271138;1,3457400076052393
62;2023/24;2023-11-28;18;76;1;0;2;60;0;0;0;0;1,1051950680382372;0,0
62;2023/24;2023-12-05;19;83;0;1;2;1;3;0;0;0;0,4255538123868453;0,8961831351867668
62;2023/24;2023-12-12;20;92;0;0;0;22;1;2;0;0;0,0;0,6429722782582654
62;2023/24;2023-12-19;21;84;0;1;1;31;2;0;0;0;0,0;0,7804607386511788
62;2023/24;2023-12-26;22;91;0;0;3;25;1;0;0;0;0,0;0,6766815172824664
62;2023/24;2024-01-02;23;90;0;0;1;37;2;0;0;0;0,0;0,3442959307377863
62;2023/24;2024-01-09;24;92;1;0;5;32;0;0;0;0;1,770310615586182;0,18920748951094174
62;2023/24;2024-01-16;25;92;0;0;1;7;0;0;0;0;9,47257457142997e-05;0,855927734230631
62;2023/24;2024-02-13;29;61;0;0;2;27;1;0;0;0;0,3470232822031709;0,0
62;2023/24;2024-02-27;31;91;0;0;4;36;0;1;0;0;0,6013080658975953;0,005481779998941588
62;2023/24;2024-03-05;32;77;0;0;1;29;0;1;0;0;0,0343405295991889;0,0
62;2023/24;2024-03-12;33;76;1;0;1;7;0;0;0;0;0,9602215806389915;0,0
62;2023/24;2024-03-19;34;91;1;1;4;23;1;0;0;0;1,531282957212733;0,8181920508625964
62;2023/24;2024-03-26;35;75;1;0;0;31;0;2;0;0;1,2382976911362713;0,06503641792702307
62;2023/24;2024-04-02;36;56;0;0;2;32;0;0;0;0;0,8226397952330522;0,32161387920400725
62;2023/24;2024-04-09;37;87;0;0;5;0;0;0;0;0;0,2519515235075437;0,34046538531528076
62;2023/24;2024-04-16;38;86;0;0;2;27;0;0;0;0;0,5973925564675122;0,0
63;2023/24;2023-08-01;1;70;1;0;0;35;2;2;0;0;0,7790879831389641;0,3693649395147591
63;2023/24;2023-08-08;2;63;0;0;0;38;3;3;0;0;0,0;0,512685514325804
63;2023/24;2023-08-15;3;62;0;0;0;33;3;2;0;0;0,0;0,13072546687122533
63;2023/24;2023-08-22;4;85;0;0;1;39;3;3;0;0;0,0;0,0
63;2023/24;2023-08-29;5;83;0;1;0;38;3;2;0;0;0,41543054370418225;1,4350574503984654
63;2023/24;2023-09-19;8;85;0;0;0;46;3;2;0;0;0,3111648970886726;0,36102296759277475
63;2023/24;2023-09-26;9;87;0;0;1;30;2;1;0;0;0,0;0,21356036542944173
63;2023/24;2023-10-10;11;72;0;0;0;44;3;2;0;0;0,0;0,1203639957345717
63;2023/24;2023-10-17;12;88;1;0;0;58;1;1;0;0;1,0733001532828095;0,49559969266551784
63;2023/24;2023-10-24;13;100;0;0;0;45;0;0;0;0;0,022324619650209713;0,17828310585728388
63;2023/24;2023-11-21;17;83;0;0;0;22;3;2;0;0;0,0;0,05163479228359146
63;2023/24;2023-11-28;18;81;0;0;0;35;3;2;0;0;0,25641920974487603;0,0
63;2023/24;2023-12-05;19;94;0;0;1;49;0;2;0;0;0,4339485971190191;0,5625298684753697
63;2023/24;2023-12-19;21;77;0;0;0;27;4;2;0;0;0,1298931713594523;0,10765925557375922
63;2023/24;2023-12-26;22;72;0;0;0;36;3;1;0;0;0,0;0,0
63;2023/24;2024-01-02;23;82;0;0;0;40;3;2;0;0;0,0;0,0
63;2023/24;2024-01-16;25;69;0;0;0;34;4;1;0;0;0,28962772016789434;0,60961978978497
63;2023/24;2024-02-06;28;85;0;0;1;60;3;2;1;0;0,26984261981422863;0,0505910994513728
63;2023/24;2024-02-13;29;79;0;0;0;15;5;0;0;0;0,0;0,0
63;2023/24;2024-02-20;30;95;0;0;0;45;2;2;0;0;0,0;0,6558956071494171
63;2023/24;2024-02-27;31;75;0;0;0;0;4;1;0;0;0,0;0,0
63;2023/24;2024-03-05;32;64;0;0;1;46;2;2;1;0;0,1930801586793154;0,3004909642137942
63;2023/24;2024-03-19;34;95;0;0;0;37;2;3;0;0;0,0;0,4694369962888799
63;2023/24;2024-04-02;36;90;0;0;0;36;4;1;0;0;0,0;0,471814606620863
63;2023/24;2024-04-09;37;80;0;0;0;44;1;1;1;0;0,0;0,0
63;2023/24;2024-04-16;38;80;0;0;0;32;2;3;0;0;0,0;0,0
64;2023/24;2023-08-01;1;80;0;1;0;21;2;3;0;0;0,27055111147294547;1,5166491578234806
64;2023/24;2023-08-08;2;90;0;0;0;5;3;3;0;0;0,13590142168157854;0,4245999781337559
64;2023/24;2023-08-15;3;70;0;0;0;56;3;0;0;0;0,418427752983861;0,0722928783378885
64;2023/24;2023-09-05;6;76;0;0;1;44;3;1;0;0;0,0;0,18632314588503948
64;2023/24;2023-09-19;8;57;0;0;1;44;0;2;0;0;0,0;0,9094464577558359
64;2023/24;2023-09-26;9;80;0;0;0;56;2;2;0;0;0,0;1,0370965417617728
64;2023/24;2023-10-03;10;82;0;0;0;48;3;2;0;0;0,2973572697754253;0,4020476839854543
64;2023/24;2023-10-10;11;83;0;0;1;41;4;1;0;0;0,0;0,09508166728931111
64;2023/24;2023-10-17;12;106;0;0;2;50;2;2;0;0;0,0;0,3143397445634254
64;2023/24;2023-10-24;13;81;0;1;0;33;2;1;0;0;0,14024326531592818;1,089972270328533
64;2023/24;2023-10-31;14;66;0;0;0;41;2;1;1;0;0,36525762014428825;0,35057337908916464
64;2023/24;2023-11-14;16;86;0;0;1;66;3;1;0;0;0,8011875402369021;0,08343553190732203
64;2023/24;2023-11-21;17;72;0;0;0;44;3;1;0;0;0,0;0,003815664702501609
64;2023/24;2023-12-26;22;102;0;0;2;56;1;0;0;0;0,09998981674233152;0,07851896596378166
64;2023/24;2024-01-02;23;76;0;1;0;35;2;1;0;0;0,0;1,2515718087116596
64;2023/24;2024-01-09;24;73;0;0;0;39;2;2;0;0;0,0;0,17244926859847468
64;2023/24;2024-01-16;25;86;0;0;1;39;2;3;0;0;0,4852157941229347;0,0
64;2023/24;2024-01-23;26;83;0;0;1;53;2;1;0;0;0,0;0,07125374162876671
64;2023/24;2024-01-30;27;76;0;0;1;35;2;1;0;0;0,0;0,0
64;2023/24;2024-02-20;30;91;0;0;0;46;2;2;0;0;0,0;0,0
64;2023/24;2024-02-27;31;80;0;0;0;10;2;3;0;0;0,0;0,0523437586984332
64;2023/24;2024-03-12;33;87;0;0;0;39;1;4;0;0;0,0;0,42047387187331275
64;2023/24;2024-03-19;34;83;0;0;1;58;2;2;0;0;0,1166605358375521;0,4514462020169202
64;2023/24;2024-03-26;35;94;0;0;0;53;4;0;0;0;0,0;0,0
64;2023/24;2024-04-09;37;86;0;0;0;26;3;2;0;0;0,0;0,16261910525713233
64;2023/24;2024-04-16;38;77;0;0;0;30;3;1;0;0;0,025153205095096498;0,0
65;2023/24;2023-08-01;1;77;0;0;0;60;2;1;0;0;0,4286659690596542;0,6526673236797123
65;2023/24;2023-08-08;2;83;0;0;1;54;1;1;0;0;0,385669196707635;0,0
65;2023/24;2023-08-15;3;79;0;1;0;78;3;1;0;0;0,0;1,1458698680235013
65;2023/24;2023-08-22;4;99;1;0;0;77;2;1;1;0;0,9473412965150213;0,09995869008333685
65;2023/24;2023-09-05;6;80;0;0;1;63;2;0;0;0;0,0;0,2865017114910632
65;2023/24;2023-09-19;8;89;0;0;0;50;2;2;0;0;0,3480957442050946;0,2664807403492761
65;2023/24;2023-09-26;9;86;0;0;1;24;2;0;0;0;0,0;0,26198228470704943
65;2023/24;2023-10-03;10;68;0;0;0;60;3;0;0;0;0,0;0,40805427447411075
65;2023/24;2023-10-10;11;57;0;0;0;42;2;0;0;0;0,40003049016456443;0,6612004636224441
65;2023/24;2023-10-24;13;72;0;0;0;59;1;2;1;0;0,2572602398236951;0,703933023054033
65;2023/24;2023-11-14;16;76;0;0;0;66;2;2;0;0;0,0;0,22594006047491116
65;2023/24;2023-11-28;18;56;0;1;2;60;3;0;0;0;0,0;1,3660628100704866
65;2023/24;2023-12-05;19;90;0;0;1;15;1;1;1;0;0,14961390857719897;0,0
65;2023/24;2023-12-12;20;98;0;0;1;37;2;3;0;0;0,16576916345925988;0,0
65;2023/24;2023-12-26;22;87;0;0;1;76;2;2;0;0;0,9306753282854356;0,0
65;2023/24;2024-01-09;24;92;0;0;2;47;3;2;0;0;0,0;0,4890406725745382
65;2023/24;2024-01-16;25;92;0;0;1;42;3;1;0;0;0,0;0,3130228614953351
65;2023/24;2024-01-23;26;71;1;0;0;50;1;1;0;0;0,7484958533151045;0,0
65;2023/24;2024-02-06;28;95;0;0;0;48;2;1;1;0;0,0;0,0
65;2023/24;2024-02-13;29;78;0;0;1;52;2;2;0;0;0,20561107674127158;0,4850225903759255
65;2023/24;2024-02-20;30;75;0;0;1;35;2;2;0;0;0,0;0,0
65;2023/24;2024-03-05;32;99;0;0;0;70;0;2;0;0;0,0;0,30783901682988285
65;2023/24;2024-03-19;34;69;0;0;0;36;1;0;0;0;0,3815380565925474;0,3217809070150557
65;2023/24;2024-03-26;35;45;0;0;2;40;3;2;1;0;0,008070252572805685;0,19786174358143804
65;2023/24;2024-04-02;36;68;0;0;1;59;1;1;0;0;0,0;0,9355012070897781
65;2023/24;2024-04-16;38;52;0;0;1;58;1;1;1;0;0,24318081578911943;0,0
66;2023/24;2023-08-01;1;92;0;0;0;30;4;1;0;0;0,0;0,37201318475239387
66;2023/24;2023-08-15;3;106;0;0;0;50;3;2;0;0;0,0;0,0
66;2023/24;2023-08-22;4;93;0;0;1;33;4;2;0;0;0,08613286641306177;0,3417999408720614
66;2023/24;2023-09-05;6;110;0;0;0;48;3;2;0;0;0,0;0,3666130374314749
66;2023/24;2023-09-12;7;86;0;0;0;43;2;2;0;0;0,28171017554998024;0,39563027574106663
66;2023/24;2023-09-26;9;81;0;0;0;47;1;3;0;0;0,0;0,21117448458428775
66;2023/24;2023-10-03;10;72;0;0;0;50;3;2;0;0;0,3464247182047415;0,0
66;2023/24;2023-10-10;11;87;0;0;0;33;4;0;0;0;0,0;0,10571913685772426
66;2023/24;2023-10-17;12;72;0;0;0;37;4;2;0;0;0,1774379398578294;0,24098097901605173
66;2023/24;2023-10-31;14;76;1;0;2;42;3;1;0;0;1,3655632296935143;0,0
66;2023/24;2023-11-07;15;84;0;1;0;36;2;2;0;0;0,2659660458242456;1,478508298336126
66;2023/24;2023-11-14;16;85;0;0;0;32;3;1;0;0;0,0;0,0647954249566421
66;2023/24;2023-11-28;18;105;0;0;0;31;2;2;0;0;0,27091258221013587;0,0900880514526166
66;2023/24;2023-12-12;20;69;0;0;0;57;4;1;1;0;0,14064562027220545;0,32977271900760907
66;2023/24;2023-12-19;21;69;0;0;1;45;2;0;0;0;0,07310309116682825;0,0
66;2023/24;2023-12-26;22;77;0;0;0;33;3;1;0;0;0,2728834124289796;0,41583641399578153
66;2023/24;2024-01-02;23;64;0;0;1;46;2;2;0;0;0,0;0,12187080665209181
66;2023/24;2024-01-09;24;89;1;0;1;7;1;1;1;0;0,7896829486765076;0,0
66;2023/24;2024-01-16;25;99;0;0;2;48;5;1;0;0;0,0;0,0
66;2023/24;2024-01-23;26;74;0;0;1;55;4;2;1;0;0,7437331175354474;0,1570005168057574
66;2023/24;2024-01-30;27;74;0;0;1;32;3;2;0;0;0,0;0,2629645586709716
66;2023/24;2024-02-06;28;92;0;0;0;51;2;2;0;0;0,0;0,10950118289933022
66;2023/24;2024-02-20;30;80;0;0;0;46;3;1;1;0;0,0;0,25147813133047836
66;2023/24;2024-02-27;31;68;0;0;0;23;3;0;0;0;0,3321483758854362;0,0
66;2023/24;2024-03-05;32;76;0;0;0;37;3;3;0;0;0,2594223794309906;0,9570019381963146
66;2023/24;2024-03-12;33;85;1;0;0;42;3;2;1;0;1,4949110216020673;0,5721578715862641
66;2023/24;2024-03-19;34;104;0;0;0;9;0;1;0;0;0,006758370157621664;0,30646473468758884
66;2023/24;2024-04-02;36;97;0;0;0;12;2;2;0;0;0,007854054200882919;0,6270749966188389
66;2023/24;2024-04-09;37;89;0;0;0;50;2;1;0;0;0,19979480226859128;0,11078014627581362
66;2023/24;2024-04-16;38;66;0;0;0;10;2;2;0;0;0,0;0,0
67;2023/24;2023-08-08;2;82;0;0;0;28;2;3;1;0;0,0;0,45499694565092896
67;2023/24;2023-08-15;3;77;0;0;1;71;3;3;0;0;0,18562934602162282;0,49841499592038563
67;2023/24;2023-08-22;4;66;0;0;0;54;2;1;0;0;0,0;0,0
67;2023/24;2023-08-29;5;78;0;0;2;20;3;1;0;0;0,0;0,22890659520998094
67;2023/24;2023-09-05;6;89;0;1;0;42;4;2;0;0;0,246936239541747;1,479963211000642
67;2023/24;2023-09-12;7;90;0;0;0;37;2;2;0;0;0,0872414728033283;0,7163454539661285
67;2023/24;2023-09-19;8;89;0;0;0;62;2;4;0;0;0,23066421420510344;0,33773620476240557
67;2023/24;2023-09-26;9;60;0;0;0;61;2;1;0;0;0,2782220663521543;0,0
67;2023/24;2023-10-03;10;77;0;0;1;64;4;2;0;0;0,0;0,0007889953476716838
67;2023/24;2023-10-17;12;91;0;1;0;26;2;3;0;0;0,0;1,0448429639794845
67;2023/24;2023-11-14;16;95;0;0;0;38;3;1;0;0;0,0;0,5103642861155506
67;2023/24;2023-11-21;17;54;0;0;1;37;2;3;0;0;0,10666738661768728;0,2631968483249249
67;2023/24;2023-11-28;18;81;0;0;2;16;1;2;0;0;0,0;0,24749231700176688
67;2023/24;2023-12-05;19;82;0;1;0;43;4;3;1;0;0,373709146214899;0,7136566425014883
67;2023/24;2023-12-12;20;92;0;0;0;42;2;1;0;0;0,013428908572538893;0,4767201778407101
67;2023/24;2023-12-26;22;80;0;0;1;11;2;1;0;0;0,0;0,17699423173967277
67;2023/24;2024-01-02;23;80;0;0;0;37;2;1;0;0;0,06536035246937105;0,37877382959092387
67;2023/24;2024-01-30;27;98;0;0;0;32;3;1;0;0;0,1375116526132954;0,0
67;2023/24;2024-02-06;28;64;0;0;0;39;3;2;0;0;0,0;0,14991805067993022
67;2023/24;2024-02-13;29;92;0;0;1;39;0;2;0;0;0,20561729658420494;0,14958190548443762
67;2023/24;2024-02-20;30;78;0;0;0;56;2;1;0;0;0,0;0,7787036984183975
67;2023/24;2024-03-05;32;76;0;0;0;41;2;0;0;0;0,0;0,47398324204726
67;2023/24;2024-03-12;33;78;0;0;0;19;1;0;0;0;0,0;0,0
67;2023/24;2024-04-02;36;92;0;0;0;0;1;1;0;0;0,27896479228289717;0,0
68;2023/24;2023-08-01;1;73;0;0;1;0;1;0;0;0;0,0;0,05052843868736422
68;2023/24;2023-08-08;2;76;1;0;3;23;1;0;0;0;1,3381989707446182;0,28592074123135475
68;2023/24;2023-08-22;4;93;0;0;4;26;0;0;0;0;0,6052714042710086;0,3386840544299272
68;2023/24;2023-08-29;5;88;0;0;2;2;0;0;0;0;0,007008343412538309;0,24060633304856874
68;2023/24;2023-09-05;6;75;0;0;1;36;0;0;0;0;0,0;0,0
68;2023/24;2023-09-19;8;69;0;0;4;23;0;0;0;0;0,14555971961326003;0,0
68;2023/24;2023-09-26;9;92;0;0;2;28;1;0;0;0;0,6240770184469643;0,0
68;2023/24;2023-10-03;10;76;1;0;0;20;1;0;0;0;0,6767309765400629;0,0
68;2023/24;2023-10-10;11;79;1;0;4;19;0;0;1;0;1,2971563770731884;0,02327540443144814
68;2023/24;2023-10-24;13;91;0;0;0;31;1;0;0;0;0,0;0,12674817810395542
68;2023/24;2023-10-31;14;56;2;1;4;3;0;0;0;0;2,8731005349535184;1,0302451820002796
